t,phase_or_event,x,y,z,vx,vy,vz,yaw_deg,det_x,det_y,det_area,det_range,fixes,fix_res,rej,unm,cross_ev,cross_lat,cross_dz,fix_cx_sum,fix_al_sum,throttle,roll,pitch,yaw,arm,att_hz,rtt_ms,timeouts,cam_fps,vbat,el_deg,vert_live,commit_why,alt_gated,alt_rejected,cam_rej
20.812,ev0/lm0,-0.41,-4.77,2.58,-0.08,1.86,-1.00,82.6,-0.047,0.335,0.0292,13.56,506,0.15,0,4,-1,0.000,0.000,-3.538,-230.247,1288,1538,1507,1489,1800,33,10.2,0,33,23.92,-0.03,1,-,0,38,29
20.913,ev0/lm0,-0.42,-4.78,2.49,-0.10,1.89,-1.60,82.6,-0.051,0.181,0.0289,12.89,509,0.11,0,4,-1,0.000,0.000,-3.583,-233.658,1288,1538,1507,1489,1800,33,10.9,0,33,23.92,3.17,1,-,0,38,29
21.013,ev0/lm0,-0.38,-4.69,2.43,-0.11,1.93,-2.10,82.7,-0.052,0.210,0.0288,13.10,511,0.10,0,4,-1,0.000,0.000,-3.785,-235.342,1288,1538,1507,1489,1800,33,10.0,0,33,24.04,3.85,1,-,0,38,29
21.114,ev0,-0.39,-4.56,2.41,-0.14,1.96,-1.53,82.7,-0.051,0.196,0.0285,13.72,512,0.10,0,6,-1,0.000,0.000,-3.790,-236.408,1288,1538,1508,1489,1800,33,10.6,0,33,24.04,4.59,1,-,0,38,29
21.214,ev0,-0.41,-4.36,2.14,-0.14,1.99,-2.26,82.7,-0.049,0.172,0.0285,13.56,512,0.10,0,8,-1,0.000,0.000,-3.790,-236.408,1288,1538,1507,1490,1800,33,11.5,0,33,24.09,5.92,1,-,0,39,29
21.314,ev0,-0.42,-4.16,1.80,-0.08,1.99,-2.99,82.7,-0.059,0.106,0.0278,13.03,512,0.10,0,10,-1,0.000,0.000,-3.790,-236.408,1288,1538,1506,1490,1800,33,9.8,0,33,24.12,7.78,1,-,0,39,30
21.415,ev0,-0.43,-3.96,1.50,-0.08,2.00,-3.58,84.7,-0.061,0.032,0.0275,13.48,512,0.10,0,13,-1,0.000,0.000,-3.790,-236.408,1288,1538,1505,1498,1800,33,8.9,0,33,24.12,12.65,1,-,0,39,30
21.515,ev0,-0.43,-3.76,1.23,-0.05,1.98,-3.93,88.7,0.072,-0.703,0.0268,13.33,512,0.10,0,15,-1,0.000,0.000,-3.790,-236.408,1288,1538,1502,1512,1800,33,10.3,0,33,23.56,30.80,1,-,0,39,31
21.616,ev0,-0.43,-3.56,1.13,0.11,1.95,-3.10,89.7,0.110,-0.765,0.0203,13.56,512,0.10,0,17,-1,0.000,0.000,-3.790,-236.408,1288,1526,1472,1516,1800,33,10.8,0,33,22.66,30.05,1,-,0,42,33
21.717,ev0,-0.41,-3.37,1.04,0.21,1.94,-2.07,89.7,0.111,-0.772,0.0206,14.14,512,0.10,0,19,-1,0.000,0.000,-3.790,-236.408,1288,1494,1462,1516,1800,33,9.7,0,36,22.66,29.18,1,-,0,46,33
21.817,ev0,-0.39,-3.17,0.74,0.26,1.94,-1.62,88.7,0.092,-0.760,0.0213,14.41,512,0.10,0,22,-1,0.000,0.000,-3.790,-236.408,1288,1480,1467,1512,1800,33,10.7,0,36,22.59,28.45,0,-,0,46,33
21.918,ev0,-0.36,-2.97,0.62,0.28,1.97,-1.11,88.7,0.070,-0.729,0.0243,14.41,512,0.10,0,24,-1,0.000,0.000,-3.790,-236.408,1288,1477,1469,1512,1800,33,10.9,0,36,22.86,27.48,0,-,0,49,33
22.019,ev0,-0.33,-2.77,0.99,0.28,2.01,-0.52,88.7,0.066,-0.690,0.0268,14.32,512,0.10,0,27,-1,0.000,0.000,-3.790,-236.408,1278,1477,1467,1512,1800,33,9.8,0,36,22.86,26.36,0,-,0,49,33
22.120,ev0,-0.30,-2.57,1.35,0.27,2.06,0.90,88.7,,,,,512,0.10,0,28,-1,0.000,0.000,-3.790,-236.408,1162,1464,1432,1512,1800,33,11.3,0,36,23.18,,0,,0,49,35
22.221,ev0,-0.28,-2.36,1.74,0.28,2.10,1.70,88.8,,,,,512,0.10,0,29,-1,0.000,0.000,-3.790,-236.408,1062,1413,1360,1511,1800,33,11.2,0,36,23.38,,0,,0,49,37
22.322,ev0,-0.24,-2.14,2.05,0.37,2.14,1.68,87.8,,,,,512,0.10,0,29,-1,0.000,0.000,-3.790,-236.408,1057,1343,1424,1508,1800,33,9.6,0,36,23.38,,0,,0,49,40
22.422,ev0,-0.20,-1.93,2.31,0.43,2.18,1.41,87.8,,,,,512,0.10,0,30,-1,0.000,0.000,-3.790,-236.408,1089,1374,1520,1507,1800,33,10.7,0,36,23.54,,0,,0,49,42
22.523,ev0,-0.16,-1.70,2.49,0.45,2.23,1.07,87.8,,,,,512,0.10,0,30,-1,0.000,0.000,-3.790,-236.408,1130,1406,1515,1507,1800,33,10.8,0,36,23.68,,0,,0,49,46
22.625,ev0,-0.11,-1.47,2.61,0.44,2.27,0.60,87.8,,,,,512,0.10,0,32,-1,0.000,0.000,-3.790,-236.408,1174,1431,1511,1506,1800,33,9.3,0,36,23.68,,0,,0,49,48
22.726,ev0,-0.07,-1.24,2.70,0.42,2.31,0.08,87.8,0.769,0.606,0.1639,6.78,512,0.10,0,34,-1,0.000,0.000,-3.790,-236.408,1214,1446,1496,1505,1800,33,8.6,0,36,23.83,-4.50,0,width_clipped,0,49,50
22.827,ev0,-0.03,-1.01,2.68,0.41,2.35,-0.58,87.8,0.738,0.593,0.1862,6.07,512,0.10,0,36,-1,0.000,0.000,-3.790,-236.408,1266,1460,1487,1505,1800,33,13.8,0,36,23.95,-4.10,0,width_clipped,0,49,50
22.928,ev0,0.01,-0.77,2.63,0.39,2.39,-1.13,87.8,0.722,0.583,0.2006,5.77,512,0.10,0,39,-1,0.000,0.000,-3.790,-236.408,1288,1466,1482,1504,1800,33,10.3,0,36,23.90,-5.65,0,both_edges,0,49,50
23.030,ev0,0.05,-0.52,2.57,0.39,2.44,-1.51,87.8,0.737,0.483,0.1711,6.06,512,0.10,0,41,-1,0.000,0.000,-3.790,-236.408,1288,1466,1482,1504,1800,33,11.0,0,36,23.90,-4.55,0,width_clipped,0,49,50
23.131,ev0,0.09,-0.27,2.65,0.40,2.48,-1.23,87.8,0.701,-0.037,0.1697,5.41,512,0.10,0,44,-1,0.000,0.000,-3.790,-236.408,1288,1466,1483,1503,1800,33,11.1,0,36,23.87,8.02,0,width_clipped,0,49,50
23.231,ev0,0.13,-0.02,2.74,0.39,2.52,-1.06,86.8,0.670,-0.104,0.1510,4.95,512,0.10,0,46,-1,0.000,0.000,-3.790,-236.408,1288,1467,1480,1499,1800,33,10.4,0,36,23.87,10.08,0,width_clipped,0,50,50
23.332,ev0,0.17,0.24,2.59,0.37,2.54,-1.24,86.8,0.641,-0.199,0.1359,4.58,512,0.10,0,49,-1,0.000,0.000,-3.790,-236.408,1288,1469,1478,1498,1800,33,9.9,0,36,23.87,12.59,0,width_clipped,0,50,50
23.432,ev0,0.21,0.49,2.40,0.34,2.57,-1.47,86.9,0.619,-0.290,0.1338,4.34,512,0.10,0,51,-1,0.000,0.000,-3.790,-236.408,1288,1471,1475,1497,1800,33,11.2,0,36,23.88,14.79,0,width_clipped,0,52,50
23.533,ev0,0.24,0.75,2.16,0.30,2.60,-2.20,86.9,0.603,-0.378,0.1501,4.18,512,0.10,0,54,-1,0.000,0.000,-3.790,-236.408,1288,1473,1473,1497,1800,33,10.7,0,36,24.02,16.92,0,width_clipped,0,53,50
23.635,ev0,0.27,1.02,1.79,0.26,2.63,-3.11,86.9,0.581,-0.497,0.1378,3.99,512,0.10,0,56,-1,0.000,0.000,-3.790,-236.408,1288,1474,1472,1496,1800,33,10.5,0,36,24.02,19.76,0,width_clipped,0,53,50
23.736,ev0,0.29,1.29,1.41,0.25,2.66,-3.88,86.9,0.564,-0.688,0.0967,3.84,512,0.10,0,59,-1,0.000,0.000,-3.790,-236.408,1288,1474,1471,1496,1800,33,10.8,0,41,23.83,26.43,0,width_clipped,0,55,50
23.836,ev0,0.33,1.56,1.06,0.43,2.86,-2.92,88.9,,,,,512,0.10,0,60,-1,0.000,0.000,-3.790,-236.408,1288,1477,1480,1502,1800,33,9.0,0,41,22.73,,0,,0,56,50
23.937,ev0,0.38,1.86,0.79,0.62,3.03,-3.55,88.9,,,,,512,0.10,0,60,-1,0.000,0.000,-3.790,-236.408,1288,1461,1497,1500,1800,33,12.3,0,41,22.73,,0,,0,60,50
24.037,ev0,0.44,2.17,-0.10,0.59,3.09,-4.28,87.9,0.513,-0.732,0.0871,3.47,512,0.10,0,63,-1,0.000,0.000,-3.790,-236.408,1288,1461,1504,1494,1800,33,9.4,0,41,22.76,24.12,0,width_clipped,0,60,50
24.138,ev0,-0.65,3.28,-0.61,0.56,3.13,-4.31,87.9,0.494,-0.588,0.1393,3.34,513,2.33,0,64,-1,0.000,0.000,-1.291,-235.248,1288,1539,1496,1548,1800,33,10.5,0,41,23.11,21.49,0,width_clipped,0,62,50
24.238,ev0/lm0,-1.32,4.23,-0.67,0.33,3.28,-2.03,87.9,0.470,-0.475,0.1521,3.20,516,0.29,0,64,-1,0.000,0.000,0.370,-233.275,1288,1539,1499,1599,1800,33,12.8,0,41,23.11,19.42,0,width_clipped,0,66,50
24.339,ev0/lm0,-1.00,4.53,0.30,0.37,3.29,3.14,87.9,0.380,-0.403,0.1631,2.84,518,0.48,0,64,-1,0.000,0.000,-0.110,-232.451,1027,1772,1491,1500,1800,33,13.5,0,41,23.45,18.45,0,size,0,67,51
24.439,ev0/lm0,-0.50,4.71,1.19,0.45,3.27,3.97,87.9,0.370,-0.350,0.1673,2.85,520,0.29,0,64,-1,0.000,0.000,-0.954,-231.990,1027,1772,1484,1500,1800,33,10.8,0,41,23.66,17.33,0,size,0,67,51
24.540,ev0/lm0,-0.57,5.03,1.71,0.41,3.32,3.97,86.9,0.360,-0.353,0.1695,2.86,523,0.05,0,64,-1,0.000,0.000,-0.782,-232.522,1027,1772,1497,1500,1800,33,10.8,0,41,23.66,17.41,0,size,0,67,51
24.640,ev0/lm0,-0.46,5.24,2.05,0.41,3.34,3.63,87.0,0.349,-0.343,0.1673,2.86,525,0.13,0,64,-1,0.000,0.000,-0.971,-233.416,1027,1772,1496,1500,1800,33,12.3,0,41,23.83,17.25,0,size,0,67,51
24.741,ev0,-0.42,5.58,2.16,0.39,3.37,2.06,87.0,0.338,-0.379,0.1633,2.87,525,0.13,0,65,-1,0.000,0.000,-0.971,-233.416,1111,1551,1500,1491,1800,33,10.3,0,59,23.95,18.20,0,size,0,67,51
24.841,ev0,-0.39,5.92,2.15,0.37,3.40,1.03,87.0,0.324,-0.442,0.1583,2.87,525,0.13,0,65,-1,0.000,0.000,-0.971,-233.416,1173,1551,1500,1493,1800,33,11.0,0,59,23.95,19.64,0,size,0,67,51
24.942,ev0,-0.35,6.26,2.03,0.35,3.43,-0.02,87.0,,,,,525,0.13,0,65,-1,0.000,0.000,-0.971,-233.416,1236,1551,1500,1492,1800,33,12.0,0,59,23.99,,0,,0,67,52
25.043,ev0,-0.32,6.61,1.97,0.32,3.46,-0.23,87.0,0.188,-0.606,0.1354,3.22,525,0.13,0,65,-1,0.000,0.000,-0.971,-233.416,1248,1551,1501,1492,1800,33,10.5,0,59,23.74,23.92,0,size,0,67,53
25.143,ev0,-0.29,6.96,1.98,0.29,3.49,-0.09,87.0,0.158,-0.764,0.0723,3.21,525,0.13,0,65,-1,0.000,0.000,-0.971,-233.416,1240,1551,1501,1490,1800,33,10.5,0,59,23.74,27.32,0,size,0,67,53
25.244,ev0,-0.26,7.31,2.09,0.27,3.52,0.24,86.0,,,,,525,0.13,0,65,-1,0.000,0.000,-0.971,-233.416,1220,1551,1503,1487,1800,33,11.8,0,59,23.69,,0,,0,67,54
25.344,ev0,-0.23,7.67,2.19,0.24,3.58,0.63,86.0,,,,,525,0.13,0,65,-1,0.000,0.000,-0.971,-233.416,1197,1551,1504,1487,1800,33,10.3,0,59,23.02,,0,,0,69,54
25.445,ev0,-0.21,8.03,2.26,0.21,3.67,0.66,86.0,,,,,525,0.13,0,65,-1,0.000,0.000,-0.971,-233.416,1195,1551,1504,1487,1800,33,11.2,0,59,23.02,,0,,0,74,54
25.545,ev1,0.23,8.41,2.27,0.20,3.71,0.23,87.0,,,,,525,0.13,0,65,0,0.698,0.912,-0.971,-233.416,1203,1529,1450,1524,1800,33,12.3,0,59,23.21,,0,,0,79,54
25.646,ev1,0.26,8.78,1.71,0.33,3.73,-3.90,88.0,,,,,525,0.13,0,65,0,0.698,0.912,-0.971,-233.416,1288,1510,1463,1528,1800,33,9.9,0,59,23.44,,0,,0,82,57
25.747,ev1,0.30,9.16,0.63,0.41,3.74,-5.52,88.0,0.054,-0.861,0.0124,3.16,525,0.13,0,67,0,0.698,0.912,-0.971,-233.416,1288,1501,1462,1529,1800,33,10.6,0,60,23.44,29.11,0,size,0,82,59
25.847,ev1,0.34,9.53,0.11,0.39,3.77,-6.20,88.1,,,,,525,0.13,0,68,0,0.698,0.912,-0.971,-233.416,1288,1499,1462,1529,1800,33,12.0,0,60,23.68,,0,,0,83,63
25.948,ev1,0.37,9.92,-0.15,0.38,3.80,-6.44,88.1,,,,,525,0.13,0,68,0,0.698,0.912,-0.971,-233.416,1288,1494,1462,1530,1800,33,10.8,0,60,23.85,,0,,0,85,63
26.049,ev1,0.41,10.30,-0.35,0.36,3.81,-2.10,87.1,,,,,525,0.13,0,68,0,0.698,0.912,-0.971,-233.416,1288,1493,1462,1528,1800,33,10.0,0,60,23.85,,0,,0,85,63
26.149,ev1,0.45,10.68,-0.24,0.36,3.79,-1.87,87.1,,,,,525,0.13,0,68,0,0.698,0.912,-0.971,-233.416,1288,1489,1463,1529,1800,33,12.3,0,60,23.99,,0,,0,85,63
26.249,ev1,0.48,11.06,-0.19,0.34,3.77,-2.29,86.1,,,,,525,0.13,0,68,0,0.698,0.912,-0.971,-233.416,1289,1539,1466,1527,1800,33,10.1,0,60,24.09,,0,,0,85,63
26.350,ev1,0.51,11.44,-0.18,0.07,3.79,-1.76,83.1,,,,,525,0.13,0,68,0,0.698,0.912,-0.971,-233.416,1289,1539,1467,1518,1800,33,9.8,0,60,24.09,,0,,0,85,63
26.450,ev1,0.48,11.83,-0.14,-0.53,3.96,-1.22,83.1,,,,,525,0.13,0,68,0,0.698,0.912,-0.971,-233.416,1288,1539,1486,1522,1800,33,12.0,0,60,24.18,,0,,0,85,63
26.552,ev1,0.41,12.23,-0.10,-0.70,3.97,-1.02,81.1,,,,,525,0.13,0,68,0,0.698,0.912,-0.971,-233.416,1288,1539,1518,1521,1800,33,10.7,0,60,24.23,,0,,0,85,63
