t,regime,gate_id,offx_raw,offx_sm,offy_sm,dist,des_roll,des_climb,lean,roll,alt
0.004,V-TRACK 0%,-1,-0.003,-0.003,0.269,19.6,0.013,0.00,0.010,-0.000,-0.0
0.008,V-TRACK 0%,-1,-0.003,-0.003,0.269,19.6,0.013,0.00,0.020,-0.000,-0.0
0.012,V-TRACK 0%,-1,-0.003,-0.003,0.269,19.6,0.013,0.00,0.030,-0.000,-0.0
0.016,V-TRACK 0%,-1,-0.002,-0.002,0.269,19.6,0.013,0.00,0.040,-0.000,-0.0
0.020,V-TRACK 0%,-1,-0.002,-0.002,0.269,19.6,0.013,0.00,0.050,-0.000,-0.0
0.024,V-TRACK 0%,-1,-0.002,-0.002,0.269,19.6,0.013,0.00,0.060,-0.000,-0.0
0.028,V-TRACK 0%,-1,-0.002,-0.002,0.269,19.6,0.013,0.00,0.070,-0.000,-0.0
0.032,V-TRACK 0%,-1,-0.006,-0.004,0.269,19.6,0.013,0.00,0.080,-0.000,-0.0
0.036,V-TRACK 0%,-1,-0.006,-0.005,0.269,19.6,0.013,0.00,0.090,-0.000,-0.0
0.040,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.100,-0.000,-0.0
0.044,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.110,-0.000,-0.0
0.048,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.120,-0.000,-0.0
0.052,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.130,-0.000,-0.0
0.056,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.140,-0.000,-0.0
0.060,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.150,-0.000,-0.0
0.064,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.160,-0.000,-0.0
0.068,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.170,-0.000,-0.0
0.072,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.180,-0.000,-0.0
0.076,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.190,-0.000,-0.0
0.080,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.200,-0.000,-0.0
0.084,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.210,-0.000,-0.0
0.088,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.220,-0.000,-0.0
0.092,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.230,-0.000,-0.0
0.096,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.240,-0.000,-0.0
0.100,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.250,-0.000,-0.0
0.104,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.260,-0.000,-0.0
0.108,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.270,-0.000,-0.0
0.112,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.280,-0.000,-0.0
0.116,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.290,-0.000,-0.0
0.120,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.013,0.00,0.300,-0.000,-0.0
0.124,V-TRACK 0%,-1,-0.006,-0.006,0.269,19.6,0.014,-0.01,0.310,-0.000,-0.0
0.128,V-TRACK 0%,-1,-0.006,-0.006,0.299,19.4,0.014,-0.01,0.320,-0.000,-0.0
0.132,V-TRACK 0%,-1,-0.006,-0.006,0.313,19.3,0.014,-0.01,0.330,-0.000,-0.0
0.136,V-TRACK 0%,-1,-0.006,-0.006,0.320,19.3,0.014,-0.14,0.340,0.013,0.0
0.140,V-TRACK 0%,-1,-0.006,-0.006,0.324,19.2,0.014,0.00,0.350,0.013,0.0
0.144,V-TRACK 0%,-1,-0.006,-0.006,0.326,19.2,0.014,0.00,0.360,0.013,0.0
0.148,V-TRACK 0%,-1,-0.006,-0.006,0.327,19.2,0.014,0.00,0.370,0.013,0.0
0.152,V-TRACK 0%,-1,-0.011,-0.009,0.379,19.2,0.010,-0.05,0.360,0.016,0.0
0.156,V-TRACK 0%,-1,-0.011,-0.010,0.405,19.2,0.010,-0.05,0.350,0.016,0.0
0.160,V-TRACK 0%,-1,-0.011,-0.010,0.418,19.2,0.010,0.00,0.340,0.016,0.0
0.164,V-TRACK 0%,-1,0.053,0.021,0.459,17.2,0.007,0.00,0.330,0.017,0.1
0.168,V-TRACK 0%,-1,0.053,0.037,0.479,16.2,0.007,0.00,0.320,0.017,0.1
0.172,V-TRACK 0%,-1,0.052,0.044,0.431,16.1,0.007,0.00,0.310,0.017,0.1
0.176,V-TRACK 0%,-1,0.052,0.048,0.407,16.0,0.005,-0.07,0.300,0.016,0.1
0.180,V-TRACK 0%,-1,0.052,0.050,0.395,16.0,0.005,0.00,0.290,0.016,0.1
0.184,V-TRACK 0%,-1,0.052,0.051,0.389,16.0,0.005,0.00,0.280,0.013,0.1
0.188,V-TRACK 0%,-1,0.048,0.050,0.354,15.9,0.002,-0.05,0.270,0.013,0.1
0.192,V-TRACK 0%,-1,0.048,0.049,0.337,15.8,0.002,-0.05,0.260,0.013,0.1
0.196,V-TRACK 0%,-1,0.045,0.047,0.314,15.9,0.002,-0.05,0.250,0.008,0.1
0.200,V-TRACK 0%,-1,0.045,0.046,0.303,15.9,0.000,0.00,0.240,0.008,0.1
0.204,V-TRACK 0%,-1,0.045,0.046,0.297,16.0,0.000,0.00,0.230,0.008,0.1
0.208,V-TRACK 0%,-1,-0.017,0.014,0.264,18.0,0.000,0.00,0.220,0.004,0.1
0.212,V-TRACK 0%,-1,-0.017,-0.001,0.247,19.1,-0.001,-0.07,0.210,0.004,0.1
0.216,V-TRACK 0%,-1,-0.017,-0.009,0.239,19.6,-0.001,-0.07,0.200,0.004,0.1
0.220,V-TRACK 0%,-1,-0.019,-0.014,0.254,19.6,-0.003,-0.14,0.190,0.001,0.1
0.224,V-TRACK 0%,-1,-0.019,-0.016,0.262,19.6,-0.002,0.00,0.180,0.001,0.1
0.228,V-TRACK 0%,-1,-0.019,-0.018,0.266,19.6,-0.003,-0.07,0.170,-0.001,0.2
0.232,V-TRACK 0%,-1,0.045,0.014,0.336,17.8,-0.003,-0.07,0.160,-0.001,0.2
0.236,V-TRACK 0%,-1,0.045,0.030,0.371,16.9,-0.003,-0.07,0.150,-0.001,0.2
0.240,V-TRACK 0%,-1,-0.019,0.005,0.376,18.3,-0.004,-0.14,0.140,-0.003,0.2
0.244,V-TRACK 0%,-1,-0.019,-0.007,0.378,19.0,-0.004,0.00,0.130,-0.003,0.2
0.248,V-TRACK 0%,-1,-0.019,-0.013,0.379,19.3,-0.004,0.00,0.120,-0.003,0.2
0.252,V-TRACK 0%,-1,-0.022,-0.017,0.409,19.7,-0.004,-0.06,0.110,-0.004,0.2
0.256,V-TRACK 0%,-1,-0.022,-0.020,0.424,19.9,-0.004,-0.06,0.100,-0.004,0.2
0.260,V-TRACK 0%,-1,-0.022,-0.021,0.431,20.0,-0.004,-0.06,0.090,-0.004,0.2
0.264,V-TRACK 0%,-1,0.033,0.033,0.447,45.5,-0.004,0.00,0.080,-0.005,0.2
0.268,V-TRACK 0%,-1,0.033,0.033,0.447,45.5,-0.004,-0.06,0.070,-0.005,0.2
0.272,V-TRACK 0%,-1,0.033,0.033,0.447,45.5,-0.004,-0.06,0.060,-0.005,0.2
0.276,V-TRACK 0%,-1,0.031,0.032,0.469,44.3,-0.005,-0.13,0.050,-0.005,0.2
0.280,V-TRACK 0%,-1,0.031,0.032,0.481,43.8,-0.004,0.00,0.040,-0.005,0.2
0.284,V-TRACK 0%,-1,0.031,0.031,0.486,43.5,-0.004,0.00,0.030,-0.005,0.2
0.288,V-TRACK 0%,-1,-0.008,-0.008,0.386,23.4,-0.005,-0.06,0.020,-0.005,0.2
0.292,V-TRACK 0%,-1,-0.008,-0.008,0.386,23.4,-0.005,-0.06,0.010,-0.005,0.2
0.296,V-TRACK 0%,-1,-0.011,-0.009,0.397,23.0,-0.007,0.00,-0.000,-0.006,0.2
0.300,V-TRACK 0%,-1,-0.011,-0.010,0.403,22.9,-0.007,-0.06,-0.010,-0.006,0.2
0.304,V-TRACK 0%,-1,-0.013,-0.011,0.433,22.8,-0.007,-0.06,-0.020,-0.006,0.2
0.308,V-TRACK 0%,-1,-0.013,-0.012,0.449,22.8,-0.006,-0.13,-0.030,-0.005,0.3
0.312,V-TRACK 0%,-1,-0.013,-0.012,0.456,22.8,-0.006,-0.13,-0.040,-0.005,0.3
0.316,V-TRACK 0%,-1,-0.017,-0.015,0.486,22.5,-0.010,0.00,-0.050,-0.005,0.3
0.320,V-TRACK 0%,-1,-0.017,-0.016,0.502,22.3,-0.010,-0.06,-0.060,-0.006,0.3
0.324,V-TRACK 0%,-1,-0.017,-0.017,0.509,22.2,-0.010,-0.06,-0.061,-0.006,0.3
0.328,V-TRACK 0%,-1,-0.020,-0.018,0.542,21.9,-0.010,-0.06,-0.061,-0.006,0.3
0.332,V-TRACK 0%,-1,-0.020,-0.019,0.559,21.8,-0.009,-0.12,-0.058,-0.006,0.3
0.336,V-TRACK 0%,-1,-0.019,-0.019,0.592,21.4,-0.011,0.00,-0.053,-0.007,0.3
0.340,V-TRACK 0%,-1,-0.019,-0.019,0.608,21.2,-0.011,0.00,-0.053,-0.007,0.3
0.344,V-TRACK 0%,-1,-0.034,-0.027,0.614,20.0,-0.011,0.00,-0.053,-0.008,0.3
0.348,V-TRACK 0%,-1,-0.034,-0.031,0.617,19.4,-0.010,-0.05,-0.046,-0.008,0.3
0.352,V-TRACK 0%,-1,-0.034,-0.032,0.618,19.1,-0.010,-0.05,-0.046,-0.008,0.3
0.356,V-TRACK 0%,-1,-0.039,-0.036,0.640,18.9,-0.012,0.00,-0.038,-0.009,0.3
0.360,V-TRACK 0%,-1,-0.039,-0.037,0.650,18.9,-0.012,0.00,-0.038,-0.009,0.3
0.364,V-TRACK 0%,-1,-0.041,-0.039,0.667,18.6,-0.011,0.00,-0.030,-0.009,0.3
0.368,V-TRACK 0%,-1,-0.041,-0.040,0.675,18.5,-0.011,0.00,-0.030,-0.009,0.3
0.372,V-TRACK 0%,-1,-0.041,-0.040,0.679,18.4,-0.011,0.00,-0.030,-0.010,0.3
0.376,V-TRACK 0%,-1,-0.042,-0.041,0.685,18.4,-0.009,-0.06,-0.022,-0.010,0.4
0.380,V-TRACK 0%,-1,-0.042,-0.042,0.689,18.4,-0.009,0.00,-0.022,-0.010,0.4
0.384,V-TRACK 0%,-1,-0.031,-0.036,0.689,18.6,-0.008,-0.05,-0.015,-0.011,0.4
0.388,V-TRACK 0%,-1,-0.031,-0.034,0.689,18.7,-0.008,-0.05,-0.015,-0.011,0.4
0.392,V-TRACK 0%,-1,-0.033,-0.033,0.690,18.7,-0.006,-0.11,-0.009,-0.010,0.4
0.396,V-TRACK 0%,-1,-0.033,-0.033,0.691,18.8,-0.006,-0.11,-0.009,-0.010,0.4
0.400,V-TRACK 0%,-1,-0.033,-0.033,0.691,18.8,-0.006,0.00,-0.009,-0.010,0.4
0.404,V-TRACK 0%,-1,-0.033,-0.033,0.691,18.8,-0.004,-0.05,-0.004,-0.010,0.4
0.408,V-TRACK 0%,-1,-0.036,-0.034,0.675,18.8,-0.004,-0.05,-0.004,-0.010,0.4
0.412,V-TRACK 0%,-1,-0.036,-0.035,0.667,18.8,-0.003,-0.11,-0.000,-0.009,0.4
0.416,V-TRACK 0%,-1,-0.036,-0.036,0.662,18.8,-0.003,-0.11,-0.000,-0.009,0.4
0.420,V-TRACK 0%,-1,-0.037,-0.037,0.652,18.8,-0.002,0.00,0.003,-0.007,0.4
0.424,V-TRACK 0%,-1,-0.037,-0.037,0.640,19.0,-0.001,-0.05,0.006,-0.007,0.4
0.428,V-TRACK 0%,-1,-0.037,-0.037,0.634,19.1,-0.001,-0.05,0.006,-0.006,0.4
0.432,V-TRACK 0%,-1,-0.042,-0.040,0.624,19.1,-0.001,-0.05,0.006,-0.006,0.4
0.436,V-TRACK 0%,-1,-0.042,-0.041,0.619,19.2,-0.003,0.00,0.008,-0.005,0.5
0.440,V-TRACK 0%,-1,-0.044,-0.042,0.612,19.2,-0.003,-0.05,0.010,-0.003,0.5
0.444,V-TRACK 0%,-1,-0.044,-0.043,0.609,19.2,-0.003,-0.05,0.010,-0.003,0.5
0.448,V-TRACK 0%,-1,-0.044,-0.043,0.599,19.0,-0.003,-0.10,0.011,-0.002,0.5
0.452,V-TRACK 0%,-1,-0.044,-0.044,0.594,18.9,-0.003,-0.10,0.011,-0.002,0.5
0.456,V-TRACK 0%,-1,-0.044,-0.044,0.591,18.8,-0.006,0.00,0.011,-0.001,0.5
0.460,V-TRACK 0%,-1,-0.050,-0.047,0.586,18.8,-0.006,-0.10,0.012,-0.002,0.5
0.464,V-TRACK 0%,-1,-0.050,-0.048,0.583,18.8,-0.006,-0.10,0.012,-0.002,0.5
0.468,V-TRACK 0%,-1,-0.050,-0.049,0.582,18.8,-0.006,-0.15,0.013,-0.002,0.5
0.472,V-TRACK 0%,-1,-0.050,-0.050,0.583,18.8,-0.006,-0.15,0.013,-0.002,0.5
0.476,V-TRACK 0%,-1,-0.050,-0.050,0.583,18.8,-0.010,0.00,0.013,-0.002,0.5
0.480,V-TRACK 0%,-1,-0.050,-0.050,0.583,18.8,-0.009,-0.11,0.013,-0.004,0.5
0.484,V-TRACK 0%,-1,-0.050,-0.050,0.583,18.8,-0.009,-0.11,0.013,-0.004,0.5
0.488,V-TRACK 0%,-1,-0.052,-0.051,0.587,18.6,-0.009,-0.11,0.013,-0.004,0.5
0.492,V-TRACK 0%,-1,-0.056,-0.054,0.581,18.9,-0.009,-0.15,0.013,-0.006,0.6
0.496,V-TRACK 0%,-1,-0.056,-0.055,0.578,19.0,-0.012,0.00,0.013,-0.006,0.6
0.500,V-TRACK 0%,-1,-0.056,-0.056,0.577,19.1,-0.011,-0.09,0.013,-0.008,0.6
0.504,V-TRACK 0%,-1,-0.062,-0.059,0.576,19.0,-0.011,-0.09,0.013,-0.008,0.6
0.508,V-TRACK 0%,-1,-0.062,-0.061,0.575,18.9,-0.010,-0.13,0.013,-0.009,0.6
0.512,V-TRACK 0%,-1,-0.062,-0.062,0.575,18.8,-0.010,-0.13,0.013,-0.009,0.6
0.516,V-TRACK 0%,-1,-0.062,-0.062,0.575,18.8,-0.012,0.00,0.013,-0.010,0.6
0.520,V-TRACK 0%,-1,-0.066,-0.064,0.575,18.6,-0.012,-0.04,0.013,-0.010,0.6
0.524,V-TRACK 0%,-1,-0.066,-0.065,0.575,18.5,-0.012,-0.04,0.013,-0.010,0.6
0.528,V-TRACK 0%,-1,-0.066,-0.065,0.575,18.4,-0.011,-0.09,0.013,-0.011,0.6
0.532,V-TRACK 0%,-1,-0.069,-0.067,0.576,18.4,-0.010,-0.13,0.013,-0.011,0.6
0.536,V-TRACK 0%,-1,-0.069,-0.068,0.577,18.4,-0.013,0.00,0.013,-0.011,0.6
0.540,V-TRACK 0%,-1,-0.070,-0.069,0.577,18.0,-0.012,-0.05,0.013,-0.011,0.6
0.544,V-TRACK 0%,-1,-0.070,-0.070,0.578,17.8,-0.012,-0.05,0.013,-0.011,0.6
0.548,V-TRACK 0%,-1,-0.070,-0.070,0.578,17.7,-0.012,-0.05,0.013,-0.011,0.6
0.552,V-TRACK 0%,-1,-0.070,-0.070,0.578,17.7,-0.011,-0.09,0.013,-0.011,0.7
0.556,V-TRACK 0%,-1,-0.073,-0.072,0.578,14.0,-0.011,0.00,0.013,-0.011,0.7
0.560,V-TRACK 0%,-1,-0.073,-0.073,0.578,12.1,-0.010,-0.05,0.013,-0.011,0.7
0.564,V-TRACK 0%,-1,-0.089,-0.081,0.711,10.3,-0.009,0.00,0.013,-0.011,0.7
0.568,V-TRACK 0%,-1,-0.089,-0.085,0.778,9.4,-0.008,-0.05,0.012,-0.012,0.7
0.572,V-TRACK 0%,-1,-0.089,-0.087,0.811,9.0,-0.007,-0.10,0.012,-0.011,0.7
0.576,V-TRACK 0%,-1,-0.116,-0.101,0.828,8.8,-0.007,-0.10,0.012,-0.011,0.7
0.580,V-TRACK 0%,-1,-0.116,-0.108,0.836,8.7,-0.006,0.00,0.012,-0.011,0.7
0.584,V-TRACK 0%,-1,-0.116,-0.112,0.840,8.6,-0.004,-0.11,0.012,-0.010,0.7
0.588,V-TRACK 0%,-1,-0.122,-0.117,0.847,8.6,-0.004,-0.11,0.012,-0.010,0.7
0.592,V-TRACK 0%,-1,-0.122,-0.119,0.850,8.6,-0.004,-0.16,0.012,-0.008,0.7
0.596,V-TRACK 0%,-1,-0.122,-0.121,0.851,8.6,-0.004,-0.16,0.012,-0.008,0.7
0.600,V-TRACK 0%,-1,-0.127,-0.124,0.851,8.6,-0.003,0.00,0.012,-0.008,0.7
0.604,V-TRACK 0%,-1,-0.127,-0.125,0.850,8.6,-0.002,-0.10,0.013,-0.006,0.8
0.608,V-TRACK 0%,-1,-0.127,-0.126,0.850,8.6,-0.002,-0.10,0.013,-0.006,0.8
0.612,V-TRACK 0%,-1,-0.131,-0.129,0.853,8.7,-0.001,-0.15,0.013,-0.004,0.8
0.616,V-TRACK 0%,-1,-0.131,-0.130,0.854,8.7,-0.001,-0.15,0.013,-0.004,0.8
0.620,V-TRACK 0%,-1,-0.131,-0.131,0.855,8.7,-0.001,0.00,0.013,-0.004,0.8
0.624,V-TRACK 0%,-1,-0.133,-0.132,0.855,8.7,-0.001,-0.08,0.013,-0.003,0.8
0.628,V-TRACK 0%,-1,-0.136,-0.134,0.857,8.7,-0.001,-0.08,0.013,-0.003,0.8
0.632,V-TRACK 0%,-1,-0.136,-0.135,0.858,8.7,-0.001,-0.08,0.013,-0.002,0.8
0.636,V-TRACK 0%,-1,-0.136,-0.135,0.858,8.7,-0.000,-0.14,0.013,-0.002,0.8
0.640,V-TRACK 0%,-1,-0.141,-0.138,0.858,8.7,-0.000,0.00,0.013,-0.001,0.8
0.644,V-TRACK 0%,-1,-0.141,-0.139,0.858,8.7,-0.000,-0.04,0.013,-0.001,0.8
0.648,V-TRACK 0%,-1,-0.141,-0.140,0.858,8.7,-0.000,-0.04,0.013,-0.001,0.8
0.652,V-TRACK 0%,-1,-0.144,-0.142,0.861,8.7,-0.000,-0.04,0.013,-0.000,0.8
0.656,V-TRACK 0%,-1,-0.144,-0.143,0.862,8.7,-0.000,-0.09,0.013,-0.000,0.8
0.660,V-TRACK 0%,-1,-0.144,-0.143,0.863,8.7,-0.000,0.00,0.013,-0.000,0.8
0.664,V-TRACK 0%,-1,-0.144,-0.144,0.864,8.7,-0.000,-0.09,0.013,-0.000,0.9
0.668,V-TRACK 0%,-1,-0.150,-0.147,0.865,8.7,-0.000,-0.09,0.013,-0.000,0.9
0.672,V-TRACK 0%,-1,-0.150,-0.148,0.866,8.7,-0.000,-0.14,0.013,-0.000,0.9
0.676,V-TRACK 0%,-1,-0.153,-0.151,0.865,8.7,-0.000,-0.14,0.013,-0.000,0.9
0.680,V-TRACK 0%,-1,-0.153,-0.152,0.864,8.7,-0.000,0.00,0.013,0.000,0.9
0.684,V-TRACK 0%,-1,-0.150,-0.151,0.852,8.8,-0.000,-0.06,0.014,0.000,0.9
0.688,V-TRACK 0%,-1,-0.150,-0.150,0.845,8.8,-0.000,-0.06,0.014,0.000,0.9
0.692,V-TRACK 0%,-1,-0.150,-0.150,0.842,8.8,-0.000,-0.06,0.014,-0.000,0.9
0.696,V-TRACK 0%,-1,-0.084,-0.084,0.869,37.6,-0.000,0.00,0.014,-0.000,0.9
0.700,V-TRACK 0%,-1,-0.084,-0.084,0.869,37.6,-0.000,-0.05,0.014,-0.000,0.9
0.704,V-TRACK 0%,-1,-0.092,-0.092,0.861,25.4,-0.000,0.00,0.014,-0.000,0.9
0.708,V-TRACK 0%,-1,-0.092,-0.092,0.861,25.4,-0.000,-0.10,0.014,-0.000,1.0
0.712,V-TRACK 0%,-1,-0.092,-0.092,0.861,25.4,-0.000,-0.10,0.014,-0.000,1.0
0.716,V-TRACK 0%,-1,-0.097,-0.097,0.864,39.3,-0.000,-0.10,0.014,-0.000,1.0
0.720,V-TRACK 0%,-1,-0.097,-0.097,0.864,39.3,-0.000,-0.15,0.014,-0.000,1.0
0.724,V-TRACK 0%,-1,-0.100,-0.098,0.865,39.3,-0.000,0.00,0.014,-0.000,1.0
0.728,V-TRACK 0%,-1,-0.100,-0.099,0.866,39.3,-0.000,-0.06,0.014,-0.000,1.0
0.732,V-TRACK 0%,-1,-0.100,-0.100,0.866,39.3,-0.000,-0.06,0.014,-0.000,1.0
0.736,V-TRACK 0%,-1,-0.144,-0.144,0.611,9.9,0.014,0.00,0.012,-0.000,1.0
0.740,V-TRACK 0%,-1,-0.148,-0.146,0.611,10.0,0.014,-0.05,0.012,-0.000,1.0
0.744,V-TRACK 0%,-1,-0.148,-0.147,0.611,10.1,0.014,-0.05,0.012,-0.000,1.0
0.748,V-TRACK 0%,-1,-0.148,-0.148,0.611,10.1,0.014,-0.11,0.012,-0.000,1.0
0.752,V-TRACK 0%,-1,-0.153,-0.150,0.613,10.2,0.014,0.00,0.012,-0.000,1.0
0.756,V-TRACK 0%,-1,-0.153,-0.152,0.613,10.2,0.014,-0.05,0.012,0.003,1.0
0.760,V-TRACK 0%,-1,-0.153,-0.152,0.614,10.3,0.014,-0.05,0.012,0.003,1.0
0.764,V-TRACK 0%,-1,-0.163,-0.157,0.614,10.1,0.013,-0.12,0.012,0.008,1.1
0.768,V-TRACK 0%,-1,-0.163,-0.160,0.614,10.0,0.013,-0.12,0.012,0.008,1.1
0.772,V-TRACK 0%,-1,-0.163,-0.161,0.614,10.0,0.012,0.00,0.012,0.012,1.1
0.776,V-TRACK 0%,-1,-0.170,-0.166,0.618,9.5,0.010,-0.12,0.014,0.014,1.1
0.780,V-TRACK 0%,-1,-0.178,-0.172,0.622,9.3,0.010,-0.12,0.014,0.014,1.1
0.784,V-TRACK 0%,-1,-0.178,-0.175,0.623,9.2,0.010,-0.12,0.014,0.015,1.1
