trial,t,timestamp_ms,axis,commanded_rate,input_pct,seg,motor_1,motor_2,motor_3,motor_4,motor_max,measured_omega,alpha,cross_axis_drift,rollspeed,pitchspeed,yawspeed
rot_yaw_26,0.31350088119506836,21075.181,yaw,26.0,86.66666666666667,step,0.05010247975587845,0.7998106479644775,0.7998106479644775,0.05010247975587845,0.7998106479644775,-17.898292541503906,0.0,3.473020199576252e-06,-3.382293698450667e-06,-7.886435469117714e-07,-17.898292541503906
rot_yaw_26,0.31800079345703125,21075.181,yaw,26.0,86.66666666666667,step,0.05007116496562958,0.7998685240745544,0.7998685240745544,0.05007116496562958,0.7998685240745544,-17.898292541503906,0.0,3.473020199576252e-06,-3.382293698450667e-06,-7.886435469117714e-07,-17.898292541503906
rot_yaw_26,0.32250118255615234,21088.975,yaw,26.0,86.66666666666667,step,0.05007116496562958,0.7998685240745544,0.7998685240745544,0.05007116496562958,0.7998685240745544,-18.124731063842773,-50.31532104259377,4.468358449129016e-06,-3.818567165581044e-06,-2.3205111574498005e-06,-18.124731063842773
rot_yaw_26,0.32700085639953613,21088.975,yaw,26.0,86.66666666666667,step,0.050059303641319275,0.7998904585838318,0.7998904585838318,0.050059303641319275,0.7998904585838318,-18.124731063842773,0.0,4.468358449129016e-06,-3.818567165581044e-06,-2.3205111574498005e-06,-18.124731063842773
rot_yaw_26,0.3314998149871826,21088.975,yaw,26.0,86.66666666666667,step,0.050059303641319275,0.7998904585838318,0.7998904585838318,0.050059303641319275,0.7998904585838318,-18.124731063842773,0.0,4.468358449129016e-06,-3.818567165581044e-06,-2.3205111574498005e-06,-18.124731063842773
rot_yaw_26,0.336000919342041,21102.827,yaw,26.0,86.66666666666667,step,0.050041183829307556,0.7999238967895508,0.7999238967895508,0.050041183829307556,0.7999238967895508,-18.324424743652344,-44.36548546003496,5.966516412268248e-06,-4.6388377086259425e-06,-3.7523996070376597e-06,-18.324424743652344
rot_yaw_26,0.3405008316040039,21102.827,yaw,26.0,86.66666666666667,step,0.050041183829307556,0.7999238967895508,0.7999238967895508,0.050041183829307556,0.7999238967895508,-18.324424743652344,0.0,5.966516412268248e-06,-4.6388377086259425e-06,-3.7523996070376597e-06,-18.324424743652344
rot_yaw_26,0.34549999237060547,21102.827,yaw,26.0,86.66666666666667,step,0.050041183829307556,0.7999238967895508,0.7999238967895508,0.050041183829307556,0.7999238967895508,-18.324424743652344,0.0,5.966516412268248e-06,-4.6388377086259425e-06,-3.7523996070376597e-06,-18.324424743652344
rot_yaw_26,0.35000109672546387,21111.875,yaw,26.0,86.66666666666667,step,0.050032828003168106,0.7999393343925476,0.7999393343925476,0.050032828003168106,0.7999393343925476,-18.47005271911621,-32.35383230043964,6.399364032698368e-06,4.637509846361354e-06,-4.4096896090195514e-06,-18.47005271911621
rot_yaw_26,0.35450005531311035,21111.875,yaw,26.0,86.66666666666667,step,0.050032828003168106,0.7999393343925476,0.7999393343925476,0.050032828003168106,0.7999393343925476,-18.47005271911621,0.0,6.399364032698368e-06,4.637509846361354e-06,-4.4096896090195514e-06,-18.47005271911621
